-1.000000000000000000e+01 -5.926559211496700641e+01
-9.900000000000000355e+00 -5.866772546771868235e+01
-9.800000000000000711e+00 -5.806984785886717759e+01
-9.700000000000001066e+00 -5.747195885184559927e+01
-9.600000000000001421e+00 -5.687405799136517004e+01
-9.500000000000001776e+00 -5.627614480235436645e+01
-9.400000000000002132e+00 -5.567821878882532616e+01
-9.300000000000002487e+00 -5.508027943266222337e+01
-9.200000000000002842e+00 -5.448232619232586416e+01
-9.100000000000003197e+00 -5.388435850146834838e+01
-9.000000000000003553e+00 -5.328637576745171600e+01
-8.900000000000003908e+00 -5.268837736976317387e+01
-8.800000000000004263e+00 -5.209036265832000367e+01
-8.700000000000004619e+00 -5.149233095165631369e+01
-8.600000000000004974e+00 -5.089428153498347740e+01
-8.500000000000005329e+00 -5.029621365811549794e+01
-8.400000000000005684e+00 -4.969812653325064389e+01
-8.300000000000006040e+00 -4.910001933259946583e+01
-8.200000000000006395e+00 -4.850189118584979298e+01
-8.100000000000006750e+00 -4.790374117745821536e+01
-8.000000000000007105e+00 -4.730556834375788355e+01
-7.900000000000007461e+00 -4.670737166987183997e+01
-7.800000000000007816e+00 -4.610915008642103885e+01
-7.700000000000008171e+00 -4.551090246601665967e+01
-7.600000000000008527e+00 -4.491262761952577875e+01
-7.500000000000008882e+00 -4.431432429210069301e+01
-7.400000000000009237e+00 -4.371599115896194121e+01
-7.300000000000009592e+00 -4.311762682092683008e+01
-7.200000000000009948e+00 -4.251922979967605443e+01
-7.100000000000010303e+00 -4.192079853275290446e+01
-7.000000000000010658e+00 -4.132233136829177056e+01
-6.900000000000011013e+00 -4.072382655947560437e+01
-6.800000000000011369e+00 -4.012528225872542720e+01
-6.700000000000011724e+00 -3.952669651162945996e+01
-6.600000000000012079e+00 -3.892806725062450823e+01
-6.500000000000012434e+00 -3.832939228844915647e+01
-6.400000000000012790e+00 -3.773066931139526048e+01
-6.300000000000013145e+00 -3.713189587239354950e+01
-6.200000000000013500e+00 -3.653306938397950177e+01
-6.100000000000013856e+00 -3.593418711119759479e+01
-6.000000000000014211e+00 -3.533524616451585842e+01
-5.900000000000014566e+00 -3.473624349283802815e+01
-5.800000000000014921e+00 -3.413717587671859377e+01
-5.700000000000015277e+00 -3.353803992190444916e+01
-5.600000000000015632e+00 -3.293883205334890363e+01
-5.500000000000015987e+00 -3.233954850986579999e+01
-5.400000000000016342e+00 -3.174018533961578115e+01
-5.300000000000016698e+00 -3.114073839664149546e+01
-5.200000000000017053e+00 -3.054120333869375159e+01
-5.100000000000017408e+00 -2.994157562661450811e+01
-5.000000000000017764e+00 -2.934185052556624385e+01
-4.900000000000018119e+00 -2.874202310841578623e+01
-4.800000000000018474e+00 -2.814208826159708465e+01
-4.700000000000018829e+00 -2.754204069378582531e+01
-4.600000000000019185e+00 -2.694187494771996683e+01
-4.500000000000019540e+00 -2.634158541549182786e+01
-4.400000000000019895e+00 -2.574116635761683369e+01
-4.300000000000020250e+00 -2.514061192615179152e+01
-4.200000000000020606e+00 -2.453991619208926878e+01
-4.100000000000020961e+00 -2.393907317719771299e+01
-4.000000000000021316e+00 -2.333807689040954259e+01
-3.900000000000021672e+00 -2.273692136879030912e+01
-3.800000000000022027e+00 -2.213560072305834581e+01
-3.700000000000022382e+00 -2.153410918758319426e+01
-3.600000000000022737e+00 -2.093244117479465416e+01
-3.500000000000023093e+00 -2.033059133401498286e+01
-3.400000000000023448e+00 -1.972855461493131202e+01
-3.300000000000023803e+00 -1.912632633631763923e+01
-3.200000000000024158e+00 -1.852390226128449058e+01
-3.100000000000024514e+00 -1.792127868139984415e+01
-3.000000000000024869e+00 -1.731845251365061245e+01
-2.900000000000025224e+00 -1.671542141661823777e+01
-2.800000000000025580e+00 -1.611218393571068930e+01
-2.700000000000025935e+00 -1.550873969219468762e+01
-2.600000000000026290e+00 -1.490508963755765315e+01
-2.500000000000026645e+00 -1.430123640392349316e+01
-2.400000000000027001e+00 -1.369718479340389017e+01
-2.300000000000027356e+00 -1.309294246488787827e+01
-2.200000000000027711e+00 -1.248852089623891537e+01
-2.100000000000028066e+00 -1.188393672359421771e+01
-2.000000000000028422e+00 -1.127921358904143823e+01
-1.900000000000028777e+00 -1.067438467047807293e+01
-1.800000000000029132e+00 -1.006949614878569221e+01
-1.700000000000029488e+00 -9.464612068085418883e+00
-1.600000000000029843e+00 -8.859821588062606779e+00
-1.500000000000030198e+00 -8.255251073323163880e+00
-1.400000000000030553e+00 -7.651087079755256148e+00
-1.300000000000030909e+00 -7.047624593347237010e+00
-1.200000000000031264e+00 -6.445371925746436581e+00
-1.100000000000031619e+00 -5.845273721348907436e+00
-1.000000000000031974e+00 -5.249154343535467504e+00
-9.000000000000323297e-01 -4.660507627720954282e+00
-8.000000000000326850e-01 -4.085663802048067339e+00
-7.000000000000330402e-01 -3.534879824498694312e+00
-6.000000000000333955e-01 -3.021721667000456080e+00
-5.000000000000337508e-01 -2.558576877698859775e+00
-4.000000000000341061e-01 -2.150506880637554907e+00
-3.000000000000344613e-01 -1.794859689027083149e+00
-2.000000000000348166e-01 -1.486762444057274202e+00
-1.000000000000351719e-01 -1.222726938705275490e+00
-3.552713678800500929e-14 -1.000000000000072387e+00
9.999999999996411759e-02 -8.148166314167692992e-01
1.999999999999637623e-01 -6.619154504157495067e-01
2.999999999999634070e-01 -5.352429200337713855e-01
3.999999999999630518e-01 -4.288969546391921406e-01
4.999999999999626965e-01 -3.377602837799478785e-01
5.999999999999623412e-01 -2.577548920659650800e-01
6.999999999999619860e-01 -1.858296443143696575e-01
7.999999999999616307e-01 -1.198089815342372466e-01
8.999999999999612754e-01 -5.819815140211965360e-02
9.999999999999609201e-01 -2.177161638821768476e-14
1.099999999999960565e+00 5.543410478019816096e-02
1.199999999999960210e+00 1.085160145418539446e-01
1.299999999999959854e+00 1.595005447948959210e-01
1.399999999999959499e+00 2.085407442309903658e-01
1.499999999999959144e+00 2.557255607695353428e-01
1.599999999999958789e+00 3.011052703209693426e-01
1.699999999999958433e+00 3.447085411398820298e-01
1.799999999999958078e+00 3.865538089550712986e-01
1.899999999999957723e+00 4.266567660892919278e-01
1.999999999999957367e+00 4.650351667441383063e-01
2.099999999999957012e+00 5.017117507495959527e-01
2.199999999999956657e+00 5.367158286435608217e-01
2.299999999999956302e+00 5.700839055245505715e-01
2.399999999999955946e+00 6.018596163529383869e-01
2.499999999999955591e+00 6.320931782283666367e-01
2.599999999999955236e+00 6.608405203125669036e-01
2.699999999999954881e+00 6.881622197563014298e-01
2.799999999999954525e+00 7.141223464415796807e-01
2.899999999999954170e+00 7.387872974786294789e-01
2.999999999999953815e+00 7.622246828422954978e-01
