-1.000000000000000000e+01 -2.978608353856082402e+01
-9.900000000000000355e+00 -2.947976931605325035e+01
-9.800000000000000711e+00 -2.917343634202935121e+01
-9.700000000000001066e+00 -2.886708435651739535e+01
-9.600000000000001421e+00 -2.856071309554613791e+01
-9.500000000000001776e+00 -2.825432229115390470e+01
-9.400000000000002132e+00 -2.794791167140612842e+01
-9.300000000000002487e+00 -2.764148096042187319e+01
-9.200000000000002842e+00 -2.733502987840996212e+01
-9.100000000000003197e+00 -2.702855814171550719e+01
-9.000000000000003553e+00 -2.672206546287731399e+01
-8.900000000000003908e+00 -2.641555155069686478e+01
-8.800000000000004263e+00 -2.610901611031952285e+01
-8.700000000000004619e+00 -2.580245884332829576e+01
-8.600000000000004974e+00 -2.549587944785080751e+01
-8.500000000000005329e+00 -2.518927761867975690e+01
-8.400000000000005684e+00 -2.488265304740706441e+01
-8.300000000000006040e+00 -2.457600542257183562e+01
-8.200000000000006395e+00 -2.426933442982194222e+01
-8.100000000000006750e+00 -2.396263975208897890e+01
-8.000000000000007105e+00 -2.365592106977573295e+01
-7.900000000000007461e+00 -2.334917806095531390e+01
-7.800000000000007816e+00 -2.304241040158027687e+01
-7.700000000000008171e+00 -2.273561776569997406e+01
-7.600000000000008527e+00 -2.242879982568326369e+01
-7.500000000000008882e+00 -2.212195625244345365e+01
-7.400000000000009237e+00 -2.181508671566115964e+01
-7.300000000000009592e+00 -2.150819088399997270e+01
-7.200000000000009948e+00 -2.120126842530855527e+01
-7.100000000000010303e+00 -2.089431900680154541e+01
-7.000000000000010658e+00 -2.058734229521017056e+01
-6.900000000000011013e+00 -2.028033795689159291e+01
-6.800000000000011369e+00 -1.997330565788423584e+01
-6.700000000000011724e+00 -1.966624506389407756e+01
-6.600000000000012079e+00 -1.935915584019455338e+01
-6.500000000000012434e+00 -1.905203765141985528e+01
-6.400000000000012790e+00 -1.874489016122885943e+01
-6.300000000000013145e+00 -1.843771303181354426e+01
-6.200000000000013500e+00 -1.813050592322271015e+01
-6.100000000000013856e+00 -1.782326849246863176e+01
-6.000000000000014211e+00 -1.751600039238105211e+01
-5.900000000000014566e+00 -1.720870127017038342e+01
-5.800000000000014921e+00 -1.690137076565972052e+01
-5.700000000000015277e+00 -1.659400850914462566e+01
-5.600000000000015632e+00 -1.628661411884028709e+01
